manuscript,0005,0006,0040,0015,0060,0083,0088,0400,0410,0510
0005,1.0,0.6698815879304749,0.18811286447171893,0.615940293742018,0.5056266600850904,0.6019775058707206,0.6318142098541373,0.1932654849784996,0.22616006811409106,0.16409414340448825
0006,0.6698815879304749,1.0,0.1692439720759824,0.6284429207688701,0.5112783077759392,0.6016945692119232,0.6165946349157542,0.18870023402485636,0.21014390925637838,0.15268697547178556
0040,0.18811286447171893,0.1692439720759824,1.0,0.16311597614563722,0.1542190911926795,0.19678786221979228,0.1810717943634983,0.3250587575355208,0.3284917491034771,0.11689150236365731
0015,0.615940293742018,0.6284429207688701,0.16311597614563722,1.0,0.5092592592592592,0.5569519115890083,0.594541910331384,0.18830829415506845,0.19988558961260106,0.16072373393801964
0060,0.5056266600850904,0.5112783077759392,0.1542190911926795,0.5092592592592592,1.0,0.4822630120720365,0.49928096485248563,0.19499731418393607,0.20984487590333445,0.14373669713284087
0083,0.6019775058707206,0.6016945692119232,0.19678786221979228,0.5569519115890083,0.4822630120720365,1.0,0.5963623215745457,0.2103162966066192,0.22101958280119205,0.1882762782532369
0088,0.6318142098541373,0.6165946349157542,0.1810717943634983,0.594541910331384,0.49928096485248563,0.5963623215745457,1.0,0.17970594456163225,0.1969931213730367,0.15802203922504687
0400,0.1932654849784996,0.18870023402485636,0.3250587575355208,0.18830829415506845,0.19499731418393607,0.2103162966066192,0.17970594456163225,1.0,0.720330411839496,0.3536996030083588
0410,0.22616006811409106,0.21014390925637838,0.3284917491034771,0.19988558961260106,0.20984487590333445,0.22101958280119205,0.1969931213730367,0.720330411839496,1.0,0.3718985934092667
0510,0.16409414340448825,0.15268697547178556,0.11689150236365731,0.16072373393801964,0.14373669713284087,0.1882762782532369,0.15802203922504687,0.3536996030083588,0.3718985934092667,1.0
